station_name,year,full_price_tickets,reduced_price_tickets,season_tickets,interchanges,total_entries_exits,region,forecast_2024-25,growth_absolute,growth_percent
virginia water,2022-23,195964,213224,69772,122300,478960,,663560.0,92300.0,19.270920327375983
virginia water,2023-24,210182,290584,70494,83186,571260,,663560.0,92300.0,19.270920327375983
waddon,2022-23,185564,197944,100888,0,484396,,559340.0,37472.0,7.735819453504983
waddon,2023-24,201862,221612,98394,0,521868,,559340.0,37472.0,7.735819453504983
wadhurst,2022-23,68566,142698,75752,0,287016,,356940.0,34962.0,12.181202441675726
wadhurst,2023-24,75688,169206,77084,0,321978,,356940.0,34962.0,12.181202441675726
wainfleet,2022-23,27410,11464,2120,0,40994,,39926.0,-534.0,-1.3026296531199688
wainfleet,2023-24,26120,10840,3500,0,40460,,39926.0,-534.0,-1.3026296531199688
wakefield kirkgate,2022-23,73600,382258,51914,82663,507772,,570708.0,31468.0,6.197269640704883
wakefield kirkgate,2023-24,117630,367754,53856,120984,539240,,570708.0,31468.0,6.197269640704883
wakefield westgate,2022-23,280780,1458282,198050,105852,1937112,,2177176.0,120032.0,6.196440887258971
wakefield westgate,2023-24,448748,1402942,205454,124026,2057144,,2177176.0,120032.0,6.196440887258971
walkden,2022-23,103464,84020,54090,0,241574,,308766.0,33596.0,13.907125766845772
walkden,2023-24,83366,145414,46390,0,275170,,308766.0,33596.0,13.907125766845772
wallasey grove road,2022-23,157592,196496,86682,0,440770,,530154.0,44692.0,10.139528552306192
wallasey grove road,2023-24,175482,211816,98164,0,485462,,530154.0,44692.0,10.139528552306192
wallasey village,2022-23,146306,142354,85392,0,374052,,454480.0,40214.0,10.750911637954081
wallasey village,2023-24,164616,156536,93114,0,414266,,454480.0,40214.0,10.750911637954081
wallington,2022-23,496336,599100,222132,0,1317568,,1546724.0,114578.0,8.696173556127654
wallington,2023-24,532830,660496,238820,0,1432146,,1546724.0,114578.0,8.696173556127654
wallyford,2022-23,113218,84984,10636,0,208838,,363150.0,77156.0,36.945383503002326
wallyford,2023-24,154018,123802,8174,0,285994,,363150.0,77156.0,36.945383503002326
walmer,2022-23,32384,87898,58968,0,179250,,220206.0,20478.0,11.424267782426778
walmer,2023-24,40552,102716,56460,0,199728,,220206.0,20478.0,11.424267782426778
walsall,2022-23,316308,449138,205384,12965,970830,,1324586.0,176878.0,18.21925568843155
walsall,2023-24,379782,535248,232678,18729,1147708,,1324586.0,176878.0,18.21925568843155
walsden,2022-23,21418,29406,14762,0,65586,,78462.0,6438.0,9.816119293751715
walsden,2023-24,20858,34894,16272,0,72024,,78462.0,6438.0,9.816119293751715
waltham cross,2022-23,397146,588082,109880,0,1095108,,1330676.0,117784.0,10.755468866997592
waltham cross,2023-24,461756,649432,101704,0,1212892,,1330676.0,117784.0,10.755468866997592
walthamstow central,2022-23,1108392,1873096,428220,0,3409708,,4634112.0,612202.0,17.95467529770878
walthamstow central,2023-24,1275980,2279846,466084,0,4021910,,4634112.0,612202.0,17.95467529770878
walthamstow queen's road,2022-23,253606,341906,169456,0,764968,,1146492.0,190762.0,24.93725227721944
walthamstow queen's road,2023-24,293676,455962,206092,0,955730,,1146492.0,190762.0,24.93725227721944
walton (merseyside),2022-23,73950,165778,178440,0,418168,,533144.0,57488.0,13.747584702798877
walton (merseyside),2023-24,90478,184682,200496,0,475656,,533144.0,57488.0,13.747584702798877
walton-on-thames,2022-23,752828,861248,420440,0,2034516,,2494220.0,229852.0,11.297625577778696
walton-on-thames,2023-24,843302,976486,444580,0,2264368,,2494220.0,229852.0,11.297625577778696
walton-on-the-naze,2022-23,19710,70466,21224,0,111400,,139884.0,14242.0,12.784560143626573
walton-on-the-naze,2023-24,23790,77286,24566,0,125642,,139884.0,14242.0,12.784560143626573
wanborough,2022-23,24524,22746,9978,0,57248,,51340.0,-2954.0,-5.160005589714924
wanborough,2023-24,22706,23420,8168,0,54294,,51340.0,-2954.0,-5.160005589714924
wandsworth common,2022-23,291016,296606,159060,0,746682,,1022702.0,138010.0,18.483102579143466
wandsworth common,2023-24,325206,387762,171724,0,884692,,1022702.0,138010.0,18.483102579143466
wandsworth road,2022-23,201844,259880,107894,0,569618,,602390.0,16386.0,2.876664712140417
wandsworth road,2023-24,215348,261602,109054,0,586004,,602390.0,16386.0,2.876664712140417
wandsworth town,2022-23,1221664,1460754,656852,0,3339270,,3845886.0,253308.0,7.58572981519913
wandsworth town,2023-24,1369294,1550578,672706,0,3592578,,3845886.0,253308.0,7.58572981519913
wanstead park,2022-23,239504,390232,261206,11671,890942,,1105778.0,107418.0,12.056677090091162
wanstead park,2023-24,248748,459302,290310,44292,998360,,1105778.0,107418.0,12.056677090091162
wapping,2022-23,651162,1399814,208516,0,2259492,,2852312.0,296410.0,13.118435471336035
wapping,2023-24,723642,1582856,249404,0,2555902,,2852312.0,296410.0,13.118435471336035
warblington,2022-23,11100,9326,2248,0,22674,,33398.0,5362.0,23.648231454529416
warblington,2023-24,14348,10238,3450,0,28036,,33398.0,5362.0,23.648231454529416
ware (herts),2022-23,358338,363644,84862,0,806844,,1218256.0,205706.0,25.495139085126738
ware (herts),2023-24,428066,482802,101682,0,1012550,,1218256.0,205706.0,25.495139085126738
wareham (dorset),2022-23,52406,188720,11960,0,253086,,291566.0,19240.0,7.602158949922161
wareham (dorset),2023-24,55660,207290,9376,0,272326,,291566.0,19240.0,7.602158949922161
wargrave,2022-23,28830,28884,11010,0,68724,,108940.0,20108.0,29.259065246493222
wargrave,2023-24,37976,38094,12762,0,88832,,108940.0,20108.0,29.259065246493222
warminster,2022-23,69418,194938,31096,12008,295452,,368412.0,36480.0,12.34718329880996
warminster,2023-24,81508,217452,32972,16092,331932,,368412.0,36480.0,12.34718329880996
warnham,2022-23,4214,3278,688,0,8180,,8396.0,108.0,1.3202933985330072
warnham,2023-24,3912,3482,894,0,8288,,8396.0,108.0,1.3202933985330072
warrington bank quay,2022-23,327340,735256,63220,467900,1125816,,1355624.0,114904.0,10.206285929494694
warrington bank quay,2023-24,352502,817682,70536,541889,1240720,,1355624.0,114904.0,10.206285929494694
warrington central,2022-23,320576,720062,61912,303098,1102550,,1327618.0,112534.0,10.206702643871028
warrington central,2023-24,345220,800786,69078,263323,1215084,,1327618.0,112534.0,10.206702643871028
warrington west,2022-23,84082,183030,13218,3933,280330,,383634.0,51652.0,18.425427175115043
warrington west,2023-24,102928,214078,14976,3245,331982,,383634.0,51652.0,18.425427175115043
warwick,2022-23,161522,258150,62012,0,481684,,549612.0,33964.0,7.05109573911527
warwick,2023-24,168068,266726,80854,0,515648,,549612.0,33964.0,7.05109573911527
warwick parkway,2022-23,80368,285618,11146,0,377132,,509620.0,66244.0,17.5652026346213
warwick parkway,2023-24,111948,311804,19624,0,443376,,509620.0,66244.0,17.5652026346213
water orton,2022-23,32948,4346,2090,0,39384,,47504.0,4060.0,10.308754824294128
water orton,2023-24,35318,4324,3802,0,43444,,47504.0,4060.0,10.308754824294128
waterbeach,2022-23,102604,156314,50212,0,309130,,354398.0,22634.0,7.3218387086339085
waterbeach,2023-24,112182,160236,59346,0,331764,,354398.0,22634.0,7.3218387086339085
wateringbury,2022-23,16206,23390,17912,0,57508,,75716.0,9104.0,15.830840926479794
wateringbury,2023-24,21138,26956,18518,0,66612,,75716.0,9104.0,15.830840926479794
waterloo (merseyside),2022-23,302558,785450,236008,0,1324016,,1546624.0,111304.0,8.406544936012859
waterloo (merseyside),2023-24,332104,834866,268350,0,1435320,,1546624.0,111304.0,8.406544936012859
watford high street,2022-23,204028,923986,34408,0,1162422,,1221706.0,29642.0,2.5500205605193296
watford high street,2023-24,201744,962918,27402,0,1192064,,1221706.0,29642.0,2.5500205605193296
watford junction,2022-23,1499978,3462674,573444,281507,5536096,,7413588.0,938746.0,16.95682300306931
watford junction,2023-24,1825560,4057322,591960,331551,6474842,,7413588.0,938746.0,16.95682300306931
watford north,2022-23,14404,24096,15228,0,53728,,53096.0,-316.0,-0.5881477069684335
watford north,2023-24,13192,27198,13022,0,53412,,53096.0,-316.0,-0.5881477069684335
watlington,2022-23,25050,67950,14724,0,107724,,129968.0,11122.0,10.32453306598344
watlington,2023-24,31480,73336,14030,0,118846,,129968.0,11122.0,10.32453306598344
watton-at-stone,2022-23,49542,67842,24562,0,141946,,175538.0,16796.0,11.832668761359953
watton-at-stone,2023-24,55292,72092,31358,0,158742,,175538.0,16796.0,11.832668761359953
waun-gron park,2022-23,42748,2140,7880,0,52768,,79372.0,13302.0,25.208459672528804
waun-gron park,2023-24,53774,2972,9324,0,66070,,79372.0,13302.0,25.208459672528804
wavertree technology park,2022-23,96366,82996,60930,0,240292,,257424.0,8566.0,3.564829457493383
wavertree technology park,2023-24,95814,95336,57708,0,248858,,257424.0,8566.0,3.564829457493383
weeley,2022-23,11274,14746,6622,0,32642,,38366.0,2862.0,8.767845107530176
weeley,2023-24,11392,15674,8438,0,35504,,38366.0,2862.0,8.767845107530176
weeton,2022-23,21798,32458,5420,0,59676,,83272.0,11798.0,19.770091829211072
weeton,2023-24,19674,46574,5226,0,71474,,83272.0,11798.0,19.770091829211072
welham green,2022-23,88170,90566,18222,0,196958,,251306.0,27174.0,13.796850089866874
welham green,2023-24,101058,106184,16890,0,224132,,251306.0,27174.0,13.796850089866874
welling,2022-23,542374,563670,275908,0,1381952,,1470924.0,44486.0,3.2190698374473206
welling,2023-24,544194,612974,269270,0,1426438,,1470924.0,44486.0,3.2190698374473206
wellingborough,2022-23,94756,476412,167732,4220,738900,,996316.0,128708.0,17.418865881716066
wellingborough,2023-24,135330,553720,178558,4735,867608,,996316.0,128708.0,17.418865881716066
wellington (shropshire),2022-23,223060,230972,92564,0,546596,,666112.0,59758.0,10.932754721951863
wellington (shropshire),2023-24,269534,228240,108580,0,606354,,666112.0,59758.0,10.932754721951863
welshpool,2022-23,82714,50360,7480,0,140554,,171258.0,15352.0,10.922492422841042
welshpool,2023-24,86860,60946,8100,0,155906,,171258.0,15352.0,10.922492422841042
welwyn garden city,2022-23,856162,991768,232852,41800,2080782,,2545702.0,232460.0,11.171761385863583
welwyn garden city,2023-24,1024380,1073622,215240,33025,2313242,,2545702.0,232460.0,11.171761385863583
welwyn north,2022-23,138978,185288,43190,0,367456,,368624.0,584.0,0.15893059305059654
welwyn north,2023-24,145078,181806,41156,0,368040,,368624.0,584.0,0.15893059305059654
wem,2022-23,42184,34854,9468,0,86506,,104802.0,9148.0,10.57498901810279
wem,2023-24,44798,42174,8682,0,95654,,104802.0,9148.0,10.57498901810279
wembley central,2022-23,729578,2075610,534962,50670,3340150,,4079982.0,369916.0,11.074831968624164
wembley central,2023-24,817142,2324232,568692,59289,3710066,,4079982.0,369916.0,11.074831968624164
wembley stadium,2022-23,168260,445712,43422,0,657394,,696242.0,19424.0,2.9546968788884596
wembley stadium,2023-24,183458,448570,44790,0,676818,,696242.0,19424.0,2.9546968788884596
wemyss bay,2022-23,62258,97822,3956,0,164036,,256808.0,46386.0,28.277938989002415
wemyss bay,2023-24,85906,119238,5278,0,210422,,256808.0,46386.0,28.277938989002415
wendover,2022-23,128058,96546,86996,0,311600,,273900.0,-18850.0,-6.049422336328626
wendover,2023-24,122750,90160,79840,0,292750,,273900.0,-18850.0,-6.049422336328626
wennington,2022-23,886,4514,412,0,5812,,6920.0,554.0,9.532002752924983
wennington,2023-24,948,5158,260,0,6366,,6920.0,554.0,9.532002752924983
west allerton,2022-23,24610,21890,16470,0,62970,,58786.0,-2092.0,-3.322216928696205
west allerton,2023-24,23710,22100,15068,0,60878,,58786.0,-2092.0,-3.322216928696205
west brompton,2022-23,1084230,1800302,626038,0,3510570,,4994038.0,741734.0,21.128591653207312
west brompton,2023-24,1282110,2247054,723140,0,4252304,,4994038.0,741734.0,21.128591653207312
west byfleet,2022-23,331758,375060,200572,0,907390,,1183482.0,138046.0,15.213524504347633
west byfleet,2023-24,369652,446822,228962,0,1045436,,1183482.0,138046.0,15.213524504347633
west calder,2022-23,39558,44652,6250,0,90460,,164896.0,37218.0,41.14304665045324
west calder,2023-24,62552,60202,4924,0,127678,,164896.0,37218.0,41.14304665045324
west croydon,2022-23,1126816,1837970,727100,256877,3691886,,4853870.0,580992.0,15.736997296232873
west croydon,2023-24,1279790,2210572,782516,291682,4272878,,4853870.0,580992.0,15.736997296232873
west drayton,2022-23,850296,1521408,290180,0,2661884,,3787788.0,562952.0,21.148630068027003
west drayton,2023-24,1024634,1872990,327212,0,3224836,,3787788.0,562952.0,21.148630068027003
west dulwich,2022-23,279150,346576,98516,0,724242,,983726.0,129742.0,17.91417785767741
west dulwich,2023-24,328414,401254,124316,0,853984,,983726.0,129742.0,17.91417785767741
west ealing,2022-23,421480,682444,157550,31302,1261474,,3251058.0,994792.0,78.85949294238328
west ealing,2023-24,733966,1280088,242212,77895,2256266,,3251058.0,994792.0,78.85949294238328
west ham,2022-23,3025674,4462908,1563072,5268,9051654,,10242914.0,595630.0,6.580344321601333
west ham,2023-24,3187062,4890042,1570180,4932,9647284,,10242914.0,595630.0,6.580344321601333
west hampstead,2022-23,1002410,1673702,621216,827541,3297328,,4105848.0,404260.0,12.260230101463973
west hampstead,2023-24,1105048,1927780,668760,622371,3701588,,4105848.0,404260.0,12.260230101463973
west hampstead thameslink,2022-23,950624,1474470,437354,1056557,2862448,,3031320.0,84436.0,2.9497828432167155
west hampstead thameslink,2023-24,995328,1522292,429264,986167,2946884,,3031320.0,84436.0,2.9497828432167155
west horndon,2022-23,156994,66486,64230,0,287710,,320042.0,16166.0,5.618852316568767
west horndon,2023-24,163500,80418,59958,0,303876,,320042.0,16166.0,5.618852316568767
west kilbride,2022-23,32238,68898,9766,0,110902,,138898.0,13998.0,12.621954518403635
west kilbride,2023-24,39000,79802,6098,0,124900,,138898.0,13998.0,12.621954518403635
west kirby,2022-23,208340,654736,95692,0,958768,,1077724.0,59478.0,6.2035862690452745
west kirby,2023-24,213018,694672,110556,0,1018246,,1077724.0,59478.0,6.2035862690452745
west malling,2022-23,161390,307074,137550,0,606014,,962466.0,178226.0,29.40955159451762
west malling,2023-24,222656,396410,165174,0,784240,,962466.0,178226.0,29.40955159451762
west norwood,2022-23,386862,503052,211568,25947,1101482,,1710978.0,304748.0,27.667088522554156
west norwood,2023-24,477900,662532,265798,26912,1406230,,1710978.0,304748.0,27.667088522554156
west ruislip,2022-23,80326,63132,10726,1756,154184,,128492.0,-12846.0,-8.331603798059461
west ruislip,2023-24,66070,64846,10422,7267,141338,,128492.0,-12846.0,-8.331603798059461
west runton,2022-23,19828,12500,590,0,32918,,35470.0,1276.0,3.8762986815723917
west runton,2023-24,19730,13842,622,0,34194,,35470.0,1276.0,3.8762986815723917
west st leonards,2022-23,24354,53958,35012,0,113324,,142788.0,14732.0,12.999894108926618
west st leonards,2023-24,28038,60830,39188,0,128056,,142788.0,14732.0,12.999894108926618
west sutton,2022-23,93330,99148,32494,0,224972,,289296.0,32162.0,14.29600128015931
west sutton,2023-24,114766,109998,32370,0,257134,,289296.0,32162.0,14.29600128015931
west wickham,2022-23,265374,284836,53974,0,604184,,837128.0,116472.0,19.277571071064443
west wickham,2023-24,307924,355282,57450,0,720656,,837128.0,116472.0,19.277571071064443
west worthing,2022-23,116468,330520,90802,0,537790,,509110.0,-14340.0,-2.666468324067015
west worthing,2023-24,125920,352756,44774,0,523450,,509110.0,-14340.0,-2.666468324067015
westbury,2022-23,142710,335688,40598,246705,518996,,552292.0,16648.0,3.207731851497892
westbury,2023-24,142298,353832,39514,252390,535644,,552292.0,16648.0,3.207731851497892
westcliff,2022-23,384658,328402,207660,0,920720,,993848.0,36564.0,3.9712398992093147
westcliff,2023-24,378592,378638,200054,0,957284,,993848.0,36564.0,3.9712398992093147
westcombe park,2022-23,326830,375784,113360,0,815974,,844042.0,14034.0,1.719907742158451
westcombe park,2023-24,329464,390344,110200,0,830008,,844042.0,14034.0,1.719907742158451
westenhanger,2022-23,13804,21062,19506,0,54372,,68060.0,6844.0,12.587361141764145
westenhanger,2023-24,17242,24348,19626,0,61216,,68060.0,6844.0,12.587361141764145
wester hailes,2022-23,25954,10464,1770,0,38188,,77688.0,19750.0,51.71781711532418
wester hailes,2023-24,32372,22676,2890,0,57938,,77688.0,19750.0,51.71781711532418
westerfield,2022-23,6276,7052,642,4453,13970,,18918.0,2474.0,17.70937723693629
westerfield,2023-24,7176,8912,356,5287,16444,,18918.0,2474.0,17.70937723693629
westerton,2022-23,137720,319398,56284,16227,513402,,773598.0,130098.0,25.340376547033316
westerton,2023-24,201958,385198,56344,21642,643500,,773598.0,130098.0,25.340376547033316
westgate-on-sea,2022-23,28012,63616,37878,0,129506,,209246.0,39870.0,30.78621839914753
westgate-on-sea,2023-24,41394,77898,50084,0,169376,,209246.0,39870.0,30.78621839914753
westhoughton,2022-23,75562,63240,41228,0,180030,,147558.0,-16236.0,-9.01849691718047
westhoughton,2023-24,64090,61130,38574,0,163794,,147558.0,-16236.0,-9.01849691718047
weston milton,2022-23,45782,41908,6396,0,94086,,103638.0,4776.0,5.076206874561572
weston milton,2023-24,48888,43736,6238,0,98862,,103638.0,4776.0,5.076206874561572
weston-super-mare,2022-23,235848,640196,63760,6498,939804,,991176.0,25686.0,2.7331230767266366
weston-super-mare,2023-24,245842,664126,55522,7088,965490,,991176.0,25686.0,2.7331230767266366
wetheral,2022-23,6840,20366,3460,0,30666,,58622.0,13978.0,45.581425683167026
wetheral,2023-24,5656,35048,3940,0,44644,,58622.0,13978.0,45.581425683167026
weybridge,2022-23,779856,618200,282924,473962,1680980,,2035048.0,177034.0,10.531594665016836
weybridge,2023-24,809398,762768,285848,517954,1858014,,2035048.0,177034.0,10.531594665016836
weymouth,2022-23,99830,529260,12522,6596,641612,,732448.0,45418.0,7.07873294140384
weymouth,2023-24,109150,565532,12348,40642,687030,,732448.0,45418.0,7.07873294140384
whaley bridge,2022-23,24806,65464,15572,0,105842,,133746.0,13952.0,13.181912662270175
whaley bridge,2023-24,20090,86172,13532,0,119794,,133746.0,13952.0,13.181912662270175
whalley (lancashire),2022-23,18890,55292,9994,0,84176,,71548.0,-6314.0,-7.500950389659761
whalley (lancashire),2023-24,14154,53206,10502,0,77862,,71548.0,-6314.0,-7.500950389659761
whatstandwell,2022-23,7536,16562,850,0,24948,,26028.0,540.0,2.1645021645021645
whatstandwell,2023-24,7980,16680,828,0,25488,,26028.0,540.0,2.1645021645021645
whifflet,2022-23,57230,92096,18674,2671,168000,,278836.0,55418.0,32.98690476190476
whifflet,2023-24,82288,121072,20058,7677,223418,,278836.0,55418.0,32.98690476190476
whimple,2022-23,9134,25654,5020,0,39808,,66320.0,13256.0,33.299839228295816
whimple,2023-24,9864,35542,7658,0,53064,,66320.0,13256.0,33.299839228295816
whinhill,2022-23,8394,17068,1842,0,27304,,49136.0,10916.0,39.97949018458834
whinhill,2023-24,12506,23808,1906,0,38220,,49136.0,10916.0,39.97949018458834
whiston,2022-23,53572,97466,51886,0,202924,,211380.0,4228.0,2.0835386647217677
whiston,2023-24,49206,113424,44522,0,207152,,211380.0,4228.0,2.0835386647217677
whitby,2022-23,20050,79306,27010,0,126366,,160450.0,17042.0,13.486222559865787
whitby,2023-24,8294,106506,28608,0,143408,,160450.0,17042.0,13.486222559865787
whitchurch (cardiff),2022-23,14128,892,3168,0,18188,,31720.0,6766.0,37.20035188036068
whitchurch (cardiff),2023-24,18176,1188,5590,0,24954,,31720.0,6766.0,37.20035188036068
