station_name,full_price_tickets,reduced_price_tickets,season_tickets,total_entries_exits,interchanges,region,nlc_code,tlc_code
Worcestershire Parkway,115122,207934,16004,339060,117446,West Midlands,6580,WOP
Workington,45488,136712,16496,198696,0,North West,2040,WKG
Worksop,111882,319342,25448,456672,30770,East Midlands,6574,WRK
Worle,138188,184844,22860,345892,0,South West,3390,WOR
Worplesdon,57292,39052,32978,129322,0,South East,5686,WPL
Worstead,11606,11178,4404,27188,0,East of England,7326,WRT
Worthing,428506,1166582,329148,1924236,33158,South East,5279,WRH
Wrabness,5728,9682,7768,23178,0,East of England,6907,WRB
Wraysbury,23970,34902,10954,69826,0,South East,5673,WRY
Wrenbury,6628,2886,540,10054,0,North West,1350,WRE
Wressle,34,914,0,948,0,Yorkshire and The Humber,8123,WRS
Wrexham Central,33690,6548,2030,42268,0,Wales,4486,WXC
Wrexham General,293120,316070,20758,629948,12011,Wales,4487,WRX
Wye,61914,81074,59202,202190,0,South East,5031,WYE
Wylam,18874,69548,11352,99774,0,North East,7514,WYM
Wylde Green,136376,202182,135370,473928,0,West Midlands,1138,WYL
Wymondham,48610,123568,14292,186470,0,East of England,7383,WMD
Wythall,16544,27686,14324,58554,0,West Midlands,4532,WYT
Yalding,9940,16630,10984,37554,0,South East,5232,YAL
Yardley Wood,112536,138734,100526,351796,0,West Midlands,4537,YRD
Yarm,26144,90330,8306,124780,0,North East,7917,YRM
Yate,123430,146876,24108,294414,0,South West,3380,YAE
Yatton,132036,246998,95434,474468,0,South West,3392,YAT
Yeoford,15212,3368,4778,23358,0,South West,5827,YEO
Yeovil Junction,20834,161878,7840,190552,9611,South West,5838,YVJ
Yeovil Pen Mill,40420,123032,2684,166136,16090,South West,5856,YVP
Yetminster,2688,4692,170,7550,0,South West,5857,YET
Ynyswen,2364,108,2816,5288,0,Wales,3818,YNW
Yoker,63654,99738,14458,177850,0,Scotland,9990,YOK
York,340698,8397820,446718,9185236,1276275,Yorkshire and The Humber,8263,YRK
Yorton,6036,2060,144,8240,0,West Midlands,1351,YRT
Ystrad Mynach,179798,10770,43144,233712,0,Wales,4026,YSM
Ystrad Rhondda,12976,662,5188,18826,0,Wales,3871,YSR
